time,x,y,z,phi_p,theta_p,psi_p,phi_c,theta_c,psi_c,u,v,w,p_p,q_p,r_p,p_c,q_c,r_c
53.000000,500.979255,0.000000,-815.359732,0.000000,-0.029602,0.000000,0.000000,-0.029602,0.000000,9.652204,0.000000,3.253241,0.000000,-0.000002,0.000000,0.000000,-0.000001,0.000000
53.100000,501.934424,0.000000,-815.005982,0.000000,-0.029602,0.000000,0.000000,-0.029602,0.000000,9.652206,0.000000,3.253241,0.000000,-0.000002,0.000000,0.000000,-0.000001,0.000000
53.200000,502.889593,0.000000,-814.652232,0.000000,-0.029602,0.000000,0.000000,-0.029602,0.000000,9.652208,0.000000,3.253241,0.000000,-0.000002,0.000000,0.000000,-0.000001,0.000000
53.300000,503.844763,0.000000,-814.298483,0.000000,-0.029602,0.000000,0.000000,-0.029602,0.000000,9.652210,0.000000,3.253241,0.000000,-0.000001,0.000000,0.000000,-0.000001,0.000000
53.400000,504.799932,0.000000,-813.944733,0.000000,-0.029602,0.000000,0.000000,-0.029603,0.000000,9.652213,0.000000,3.253241,0.000000,-0.000001,0.000000,0.000000,-0.000001,0.000000
53.500000,505.755101,0.000000,-813.590982,0.000000,-0.029602,0.000000,0.000000,-0.029603,0.000000,9.652215,0.000000,3.253241,0.000000,-0.000001,0.000000,0.000000,-0.000001,0.000000
53.600000,506.710271,0.000000,-813.237232,0.000000,-0.029602,0.000000,0.000000,-0.029603,0.000000,9.652217,0.000000,3.253242,0.000000,-0.000001,0.000000,0.000000,-0.000000,0.000000
53.700000,507.665441,0.000000,-812.883482,0.000000,-0.029602,0.000000,0.000000,-0.029603,0.000000,9.652220,0.000000,3.253242,0.000000,-0.000001,0.000000,0.000000,-0.000000,0.000000
53.800000,508.620611,0.000000,-812.529731,0.000000,-0.029603,0.000000,0.000000,-0.029603,0.000000,9.652222,0.000000,3.253242,0.000000,-0.000001,0.000000,0.000000,-0.000000,0.000000
53.900000,509.575782,0.000000,-812.175981,0.000000,-0.029603,0.000000,0.000000,-0.029603,0.000000,9.652224,0.000000,3.253242,0.000000,-0.000001,0.000000,0.000000,-0.000000,0.000000
54.000000,510.530952,0.000000,-811.822230,0.000000,-0.029603,0.000000,0.000000,-0.029603,0.000000,9.652226,0.000000,3.253242,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
54.100000,511.486123,0.000000,-811.468479,0.000000,-0.029603,0.000000,0.000000,-0.029603,0.000000,9.652228,0.000000,3.253243,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
54.200000,512.441294,0.000000,-811.114729,0.000000,-0.029603,0.000000,0.000000,-0.029603,0.000000,9.652230,0.000000,3.253243,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
54.300000,513.396465,0.000000,-810.760978,0.000000,-0.029603,0.000000,0.000000,-0.029603,0.000000,9.652232,0.000000,3.253243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.400000,514.351637,0.000000,-810.407227,0.000000,-0.029603,0.000000,0.000000,-0.029603,0.000000,9.652234,0.000000,3.253243,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000
54.500000,515.306808,0.000000,-810.053476,0.000000,-0.029603,0.000000,0.000000,-0.029603,0.000000,9.652236,0.000000,3.253243,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000
54.600000,516.261980,0.000000,-809.699725,0.000000,-0.029603,0.000000,0.000000,-0.029603,0.000000,9.652238,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000
54.700000,517.217152,0.000000,-809.345974,0.000000,-0.029603,0.000000,0.000000,-0.029602,0.000000,9.652239,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000
54.800000,518.172324,0.000000,-808.992224,0.000000,-0.029603,0.000000,0.000000,-0.029602,0.000000,9.652241,0.000000,3.253244,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
54.900000,519.127496,0.000000,-808.638473,0.000000,-0.029602,0.000000,0.000000,-0.029602,0.000000,9.652242,0.000000,3.253244,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
55.000000,520.082668,0.000000,-808.284722,0.000000,-0.029602,0.000000,0.000000,-0.029602,0.000000,9.652243,0.000000,3.253244,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
55.100000,521.037841,0.000000,-807.930971,0.000000,-0.029602,0.000000,0.000000,-0.029602,0.000000,9.652244,0.000000,3.253244,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
55.200000,521.993014,0.000000,-807.577221,0.000000,-0.029602,0.000000,0.000000,-0.029602,0.000000,9.652245,0.000000,3.253244,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
55.300000,522.948186,0.000000,-807.223470,0.000000,-0.029602,0.000000,0.000000,-0.029602,0.000000,9.652246,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
55.400000,523.903359,0.000000,-806.869720,0.000000,-0.029602,0.000000,0.000000,-0.029602,0.000000,9.652247,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
55.500000,524.858532,0.000000,-806.515969,0.000000,-0.029602,0.000000,0.000000,-0.029602,0.000000,9.652247,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
55.600000,525.813705,0.000000,-806.162219,0.000000,-0.029602,0.000000,0.000000,-0.029602,0.000000,9.652248,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
55.700000,526.768878,0.000000,-805.808469,0.000000,-0.029602,0.000000,0.000000,-0.029601,0.000000,9.652248,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
55.800000,527.724052,0.000000,-805.454719,0.000000,-0.029602,0.000000,0.000000,-0.029601,0.000000,9.652249,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
55.900000,528.679225,0.000000,-805.100969,0.000000,-0.029602,0.000000,0.000000,-0.029601,0.000000,9.652249,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
56.000000,529.634398,0.000000,-804.747219,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652249,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
56.100000,530.589572,0.000000,-804.393469,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652249,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
56.200000,531.544745,0.000000,-804.039719,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652248,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
56.300000,532.499918,0.000000,-803.685970,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652248,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
56.400000,533.455092,0.000000,-803.332220,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652248,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
56.500000,534.410265,0.000000,-802.978471,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652247,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
56.600000,535.365439,0.000000,-802.624721,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652247,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
56.700000,536.320612,0.000000,-802.270972,0.000000,-0.029601,0.000000,0.000000,-0.029600,0.000000,9.652246,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
56.800000,537.275785,0.000000,-801.917223,0.000000,-0.029601,0.000000,0.000000,-0.029600,0.000000,9.652246,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
56.900000,538.230959,0.000000,-801.563474,0.000000,-0.029601,0.000000,0.000000,-0.029600,0.000000,9.652245,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
57.000000,539.186132,0.000000,-801.209725,0.000000,-0.029600,0.000000,0.000000,-0.029600,0.000000,9.652244,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
57.100000,540.141305,0.000000,-800.855976,0.000000,-0.029600,0.000000,0.000000,-0.029600,0.000000,9.652243,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
57.200000,541.096478,0.000000,-800.502228,0.000000,-0.029600,0.000000,0.000000,-0.029600,0.000000,9.652243,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
57.300000,542.051652,0.000000,-800.148479,0.000000,-0.029600,0.000000,0.000000,-0.029600,0.000000,9.652242,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000
57.400000,543.006825,0.000000,-799.794730,0.000000,-0.029600,0.000000,0.000000,-0.029600,0.000000,9.652241,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000
57.500000,543.961998,0.000000,-799.440982,0.000000,-0.029600,0.000000,0.000000,-0.029600,0.000000,9.652240,0.000000,3.253245,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000
57.600000,544.917171,0.000000,-799.087233,0.000000,-0.029600,0.000000,0.000000,-0.029600,0.000000,9.652239,0.000000,3.253245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.700000,545.872343,0.000000,-798.733485,0.000000,-0.029600,0.000000,0.000000,-0.029600,0.000000,9.652238,0.000000,3.253245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.800000,546.827516,0.000000,-798.379737,0.000000,-0.029600,0.000000,0.000000,-0.029600,0.000000,9.652237,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.900000,547.782689,0.000000,-798.025988,0.000000,-0.029600,0.000000,0.000000,-0.029600,0.000000,9.652236,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.000000,548.737861,0.000000,-797.672240,0.000000,-0.029600,0.000000,0.000000,-0.029600,0.000000,9.652236,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.100000,549.693034,0.000000,-797.318492,0.000000,-0.029600,0.000000,0.000000,-0.029600,0.000000,9.652235,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.200000,550.648206,0.000000,-796.964743,0.000000,-0.029600,0.000000,0.000000,-0.029600,0.000000,9.652234,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
58.300000,551.603379,0.000000,-796.610995,0.000000,-0.029600,0.000000,0.000000,-0.029600,0.000000,9.652233,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
58.400000,552.558551,0.000000,-796.257247,0.000000,-0.029600,0.000000,0.000000,-0.029600,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
58.500000,553.513723,0.000000,-795.903499,0.000000,-0.029600,0.000000,0.000000,-0.029600,0.000000,9.652231,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
